ExperimentID,ParticipantID,Activity,Activity_Sub_Type,Surface,Hand,Toilet_type,Sex,ID,SurfaceCategories
PMOKV6686V,SCGN50,Defecation,NA,Clothing,Both,Gender neutral,Female,26 SCGN50,Personal
PMOKV6686V,SCGN50,Defecation,NA,Hair,Right,Gender neutral,Female,26 SCGN50,Personal
PMOKV6686V,SCGN50,Defecation,NA,Clothing,Both,Gender neutral,Female,26 SCGN50,Personal
PMOKV6686V,SCGN50,Defecation,NA,Toilet paper,Right,Gender neutral,Female,26 SCGN50,Cubicle
PMOKV6686V,SCGN50,Defecation,NA,Toilet paper,Both,Gender neutral,Female,26 SCGN50,Cubicle
PMOKV6686V,SCGN50,Defecation,NA,Flush button,Right,Gender neutral,Female,26 SCGN50,Cubicle
PMOKV6686V,SCGN50,Defecation,NA,Soap dispenser,Right,Gender neutral,Female,26 SCGN50,Hygiene
PMOKV6686V,SCGN50,Defecation,NA,Tap,Left,Gender neutral,Female,26 SCGN50,Hygiene
PMOKV6686V,SCGN50,Defecation,NA,Tap,Left,Gender neutral,Female,26 SCGN50,Hygiene
PMOKV6686V,SCGN50,Defecation,NA,Clothing,Both,Gender neutral,Female,26 SCGN50,Personal
PMOKV6686V,SCGN50,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Female,26 SCGN50,CubicleOUT
PMOKV6686V,SCGN50,Defecation,NA,Door lock,Right,Gender neutral,Female,26 SCGN50,Door
PMOKV6686V,SCGN50,Defecation,NA,Door handle inside,Left,Gender neutral,Female,26 SCGN50,Exit
LLVHY6671F,SCGN50,MHM,Sanitary pad,Door handle outside,Right,Gender neutral,Female,27 SCGN50,Entry
LLVHY6671F,SCGN50,MHM,Sanitary pad,Clothing,Right,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Menstrual product,Right,Gender neutral,Female,27 SCGN50,MHM
LLVHY6671F,SCGN50,MHM,Sanitary pad,Cubicle door handle outside,Right,Gender neutral,Female,27 SCGN50,CubicleIN
LLVHY6671F,SCGN50,MHM,Sanitary pad,Cubicle door handle inside,Right,Gender neutral,Female,27 SCGN50,CubicleOUT
LLVHY6671F,SCGN50,MHM,Sanitary pad,Cubicle door handle inside,Left,Gender neutral,Female,27 SCGN50,CubicleOUT
LLVHY6671F,SCGN50,MHM,Sanitary pad,Door lock,Right,Gender neutral,Female,27 SCGN50,Door
LLVHY6671F,SCGN50,MHM,Sanitary pad,Clothing,Right,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Menstrual product,Right,Gender neutral,Female,27 SCGN50,MHM
LLVHY6671F,SCGN50,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Menstrual product,Both,Gender neutral,Female,27 SCGN50,MHM
LLVHY6671F,SCGN50,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Skin,Right,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Toilet paper,Right,Gender neutral,Female,27 SCGN50,Cubicle
LLVHY6671F,SCGN50,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,27 SCGN50,Cubicle
LLVHY6671F,SCGN50,MHM,Sanitary pad,Toilet paper,Right,Gender neutral,Female,27 SCGN50,Cubicle
LLVHY6671F,SCGN50,MHM,Sanitary pad,Skin,Left,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,27 SCGN50,Cubicle
LLVHY6671F,SCGN50,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Toilet paper,Right,Gender neutral,Female,27 SCGN50,Cubicle
LLVHY6671F,SCGN50,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,27 SCGN50,Cubicle
LLVHY6671F,SCGN50,MHM,Sanitary pad,Flush button,Right,Gender neutral,Female,27 SCGN50,Cubicle
LLVHY6671F,SCGN50,MHM,Sanitary pad,Soap dispenser,Right,Gender neutral,Female,27 SCGN50,Hygiene
LLVHY6671F,SCGN50,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,27 SCGN50,Hygiene
LLVHY6671F,SCGN50,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,27 SCGN50,Hygiene
LLVHY6671F,SCGN50,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,27 SCGN50,Personal
LLVHY6671F,SCGN50,MHM,Sanitary pad,Cubicle door handle inside,Left,Gender neutral,Female,27 SCGN50,CubicleOUT
LLVHY6671F,SCGN50,MHM,Sanitary pad,Door lock,Right,Gender neutral,Female,27 SCGN50,Door
LLVHY6671F,SCGN50,MHM,Sanitary pad,Door handle inside,Left,Gender neutral,Female,27 SCGN50,Exit
DGZNB8100H,SCGN52,Urination,NA,Door handle outside,Both,Gender neutral,Female,8 SCGN52,Entry
DGZNB8100H,SCGN52,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Female,8 SCGN52,CubicleIN
DGZNB8100H,SCGN52,Urination,NA,Cubicle door handle inside,Right,Gender neutral,Female,8 SCGN52,CubicleOUT
DGZNB8100H,SCGN52,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Female,8 SCGN52,CubicleOUT
DGZNB8100H,SCGN52,Urination,NA,Door lock,Right,Gender neutral,Female,8 SCGN52,Door
DGZNB8100H,SCGN52,Urination,NA,Bag,Both,Gender neutral,Female,8 SCGN52,Personal
DGZNB8100H,SCGN52,Urination,NA,Clothing,Both,Gender neutral,Female,8 SCGN52,Personal
DGZNB8100H,SCGN52,Urination,NA,Clothing,Both,Gender neutral,Female,8 SCGN52,Personal
DGZNB8100H,SCGN52,Urination,NA,Toilet paper,Right,Gender neutral,Female,8 SCGN52,Cubicle
DGZNB8100H,SCGN52,Urination,NA,Toilet paper,Left,Gender neutral,Female,8 SCGN52,Cubicle
DGZNB8100H,SCGN52,Urination,NA,Clothing,Both,Gender neutral,Female,8 SCGN52,Personal
DGZNB8100H,SCGN52,Urination,NA,Flush button,Right,Gender neutral,Female,8 SCGN52,Cubicle
DGZNB8100H,SCGN52,Urination,NA,Soap dispenser,Right,Gender neutral,Female,8 SCGN52,Hygiene
DGZNB8100H,SCGN52,Urination,NA,Tap,Right,Gender neutral,Female,8 SCGN52,Hygiene
DGZNB8100H,SCGN52,Urination,NA,Tap,Right,Gender neutral,Female,8 SCGN52,Hygiene
DGZNB8100H,SCGN52,Urination,NA,Bag,Both,Gender neutral,Female,8 SCGN52,Personal
DGZNB8100H,SCGN52,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Female,8 SCGN52,CubicleOUT
DGZNB8100H,SCGN52,Urination,NA,Door lock,Right,Gender neutral,Female,8 SCGN52,Door
DGZNB8100H,SCGN52,Urination,NA,Door handle inside,Left,Gender neutral,Female,8 SCGN52,Exit
QWDJJ1190O,SCGN52,Defecation,NA,Door handle outside,Right,Gender neutral,Female,9 SCGN52,Entry
QWDJJ1190O,SCGN52,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Female,9 SCGN52,CubicleIN
QWDJJ1190O,SCGN52,Defecation,NA,Cubicle door handle inside,Right,Gender neutral,Female,9 SCGN52,CubicleOUT
QWDJJ1190O,SCGN52,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Female,9 SCGN52,CubicleOUT
QWDJJ1190O,SCGN52,Defecation,NA,Door lock,Right,Gender neutral,Female,9 SCGN52,Door
QWDJJ1190O,SCGN52,Defecation,NA,Bag,Both,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Clothing,Both,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Clothing,Both,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Toilet paper,Right,Gender neutral,Female,9 SCGN52,Cubicle
QWDJJ1190O,SCGN52,Defecation,NA,Toilet paper,Left,Gender neutral,Female,9 SCGN52,Cubicle
QWDJJ1190O,SCGN52,Defecation,NA,Clothing,Both,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Clothing,Both,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Toilet paper,Right,Gender neutral,Female,9 SCGN52,Cubicle
QWDJJ1190O,SCGN52,Defecation,NA,Toilet paper,Left,Gender neutral,Female,9 SCGN52,Cubicle
QWDJJ1190O,SCGN52,Defecation,NA,Skin,Right,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Clothing,Both,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Flush button,Right,Gender neutral,Female,9 SCGN52,Cubicle
QWDJJ1190O,SCGN52,Defecation,NA,Soap dispenser,Right,Gender neutral,Female,9 SCGN52,Hygiene
QWDJJ1190O,SCGN52,Defecation,NA,Tap,Right,Gender neutral,Female,9 SCGN52,Hygiene
QWDJJ1190O,SCGN52,Defecation,NA,Tap,Right,Gender neutral,Female,9 SCGN52,Hygiene
QWDJJ1190O,SCGN52,Defecation,NA,Bag,Both,Gender neutral,Female,9 SCGN52,Personal
QWDJJ1190O,SCGN52,Defecation,NA,Door lock,Right,Gender neutral,Female,9 SCGN52,Door
QWDJJ1190O,SCGN52,Defecation,NA,Door handle inside,Left,Gender neutral,Female,9 SCGN52,Exit
OZEOC2061L,SCGN52,MHM,Sanitary pad,Door handle outside,Right,Gender neutral,Female,10 SCGN52,Entry
OZEOC2061L,SCGN52,MHM,Sanitary pad,Cubicle door handle outside,Right,Gender neutral,Female,10 SCGN52,CubicleIN
OZEOC2061L,SCGN52,MHM,Sanitary pad,Cubicle door handle inside,Left,Gender neutral,Female,10 SCGN52,CubicleOUT
OZEOC2061L,SCGN52,MHM,Sanitary pad,Cubicle door handle inside,Left,Gender neutral,Female,10 SCGN52,CubicleOUT
OZEOC2061L,SCGN52,MHM,Sanitary pad,Door lock,Right,Gender neutral,Female,10 SCGN52,Door
OZEOC2061L,SCGN52,MHM,Sanitary pad,Bag,Both,Gender neutral,Female,10 SCGN52,Personal
OZEOC2061L,SCGN52,MHM,Sanitary pad,Menstrual product,Right,Gender neutral,Female,10 SCGN52,MHM
OZEOC2061L,SCGN52,MHM,Sanitary pad,Menstrual product,Both,Gender neutral,Female,10 SCGN52,MHM
OZEOC2061L,SCGN52,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,10 SCGN52,Personal
OZEOC2061L,SCGN52,MHM,Sanitary pad,Menstrual product,Left,Gender neutral,Female,10 SCGN52,MHM
OZEOC2061L,SCGN52,MHM,Sanitary pad,Menstrual product,Right,Gender neutral,Female,10 SCGN52,MHM
OZEOC2061L,SCGN52,MHM,Sanitary pad,Menstrual product,Both,Gender neutral,Female,10 SCGN52,MHM
OZEOC2061L,SCGN52,MHM,Sanitary pad,Toilet paper,Right,Gender neutral,Female,10 SCGN52,Cubicle
OZEOC2061L,SCGN52,MHM,Sanitary pad,Toilet paper,Left,Gender neutral,Female,10 SCGN52,Cubicle
OZEOC2061L,SCGN52,MHM,Sanitary pad,Menstrual product,Both,Gender neutral,Female,10 SCGN52,MHM
OZEOC2061L,SCGN52,MHM,Sanitary pad,Skin,Right,Gender neutral,Female,10 SCGN52,Personal
OZEOC2061L,SCGN52,MHM,Sanitary pad,Menstrual product,Left,Gender neutral,Female,10 SCGN52,MHM
OZEOC2061L,SCGN52,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,10 SCGN52,Personal
OZEOC2061L,SCGN52,MHM,Sanitary pad,Flush button,Right,Gender neutral,Female,10 SCGN52,Cubicle
OZEOC2061L,SCGN52,MHM,Sanitary pad,Soap dispenser,Right,Gender neutral,Female,10 SCGN52,Hygiene
OZEOC2061L,SCGN52,MHM,Sanitary pad,Tap,Left,Gender neutral,Female,10 SCGN52,Hygiene
OZEOC2061L,SCGN52,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,10 SCGN52,Hygiene
OZEOC2061L,SCGN52,MHM,Sanitary pad,Tap,Left,Gender neutral,Female,10 SCGN52,Hygiene
OZEOC2061L,SCGN52,MHM,Sanitary pad,Bag,Both,Gender neutral,Female,10 SCGN52,Personal
OZEOC2061L,SCGN52,MHM,Sanitary pad,Door lock,Right,Gender neutral,Female,10 SCGN52,Door
OZEOC2061L,SCGN52,MHM,Sanitary pad,Door handle inside,Left,Gender neutral,Female,10 SCGN52,Exit
OFIDX8283D,SCGN53,Urination,NA,Door handle outside,Both,Gender neutral,Female,46 SCGN53,Entry
OFIDX8283D,SCGN53,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Female,46 SCGN53,CubicleOUT
OFIDX8283D,SCGN53,Urination,NA,Cubicle door handle inside,Right,Gender neutral,Female,46 SCGN53,CubicleOUT
OFIDX8283D,SCGN53,Urination,NA,Bag,Both,Gender neutral,Female,46 SCGN53,Personal
OFIDX8283D,SCGN53,Urination,NA,Clothing,Both,Gender neutral,Female,46 SCGN53,Personal
OFIDX8283D,SCGN53,Urination,NA,Toilet paper,Both,Gender neutral,Female,46 SCGN53,Cubicle
OFIDX8283D,SCGN53,Urination,NA,Clothing,Both,Gender neutral,Female,46 SCGN53,Personal
OFIDX8283D,SCGN53,Urination,NA,Flush button,Right,Gender neutral,Female,46 SCGN53,Cubicle
OFIDX8283D,SCGN53,Urination,NA,Tap,Left,Gender neutral,Female,46 SCGN53,Hygiene
OFIDX8283D,SCGN53,Urination,NA,Tap,Left,Gender neutral,Female,46 SCGN53,Hygiene
OFIDX8283D,SCGN53,Urination,NA,Bag,Both,Gender neutral,Female,46 SCGN53,Personal
OFIDX8283D,SCGN53,Urination,NA,Cubicle door handle inside,Right,Gender neutral,Female,46 SCGN53,CubicleOUT
OFIDX8283D,SCGN53,Urination,NA,Door handle inside,Right,Gender neutral,Female,46 SCGN53,Exit
LAPGN1333Z,SCGN53,Defecation,NA,Door handle outside,Left,Gender neutral,Female,47 SCGN53,Entry
LAPGN1333Z,SCGN53,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Female,47 SCGN53,CubicleIN
LAPGN1333Z,SCGN53,Defecation,NA,Bag,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Phone,Left,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Phone,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Hair,Left,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Phone,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Toilet paper,Both,Gender neutral,Female,47 SCGN53,Cubicle
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Left,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Toilet paper,Both,Gender neutral,Female,47 SCGN53,Cubicle
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Left,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Toilet paper,Both,Gender neutral,Female,47 SCGN53,Cubicle
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Left,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Toilet paper,Both,Gender neutral,Female,47 SCGN53,Cubicle
LAPGN1333Z,SCGN53,Defecation,NA,Toilet paper,Right,Gender neutral,Female,47 SCGN53,Cubicle
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Flush button,Right,Gender neutral,Female,47 SCGN53,Cubicle
LAPGN1333Z,SCGN53,Defecation,NA,Clothing,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Tap,Left,Gender neutral,Female,47 SCGN53,Hygiene
LAPGN1333Z,SCGN53,Defecation,NA,Tap,Left,Gender neutral,Female,47 SCGN53,Hygiene
LAPGN1333Z,SCGN53,Defecation,NA,Bag,Both,Gender neutral,Female,47 SCGN53,Personal
LAPGN1333Z,SCGN53,Defecation,NA,Cubicle door handle inside,Right,Gender neutral,Female,47 SCGN53,CubicleOUT
LAPGN1333Z,SCGN53,Defecation,NA,Door handle inside,Right,Gender neutral,Female,47 SCGN53,Exit
CMXRD5829M,SCGN53,MHM,Menstrual cup,Door handle outside,Right,Gender neutral,Female,48 SCGN53,Entry
CMXRD5829M,SCGN53,MHM,Menstrual cup,Cubicle door handle outside,Right,Gender neutral,Female,48 SCGN53,CubicleIN
CMXRD5829M,SCGN53,MHM,Menstrual cup,Bag,Both,Gender neutral,Female,48 SCGN53,Personal
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Clothing,Both,Gender neutral,Female,48 SCGN53,Personal
CMXRD5829M,SCGN53,MHM,Menstrual cup,Menstrual product,Right,Gender neutral,Female,48 SCGN53,MHM
CMXRD5829M,SCGN53,MHM,Menstrual cup,Menstrual product,Both,Gender neutral,Female,48 SCGN53,MHM
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Toilet paper,Right,Gender neutral,Female,48 SCGN53,Cubicle
CMXRD5829M,SCGN53,MHM,Menstrual cup,Menstrual product,Right,Gender neutral,Female,48 SCGN53,MHM
CMXRD5829M,SCGN53,MHM,Menstrual cup,Skin,Right,Gender neutral,Female,48 SCGN53,Personal
CMXRD5829M,SCGN53,MHM,Menstrual cup,Toilet paper,Both,Gender neutral,Female,48 SCGN53,Cubicle
CMXRD5829M,SCGN53,MHM,Menstrual cup,Clothing,Both,Gender neutral,Female,48 SCGN53,Personal
CMXRD5829M,SCGN53,MHM,Menstrual cup,Flush button,Right,Gender neutral,Female,48 SCGN53,Cubicle
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Soap dispenser,Right,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,48 SCGN53,Hygiene
CMXRD5829M,SCGN53,MHM,Menstrual cup,Bag,Both,Gender neutral,Female,48 SCGN53,Personal
CMXRD5829M,SCGN53,MHM,Menstrual cup,Cubicle door handle inside,Right,Gender neutral,Female,48 SCGN53,CubicleOUT
CMXRD5829M,SCGN53,MHM,Menstrual cup,Door handle inside,Right,Gender neutral,Female,48 SCGN53,Exit
PQNXE9910C,SCGN54,Urination,NA,Door handle outside,Left,Gender neutral,Male,30 SCGN54,Entry
PQNXE9910C,SCGN54,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Male,30 SCGN54,CubicleIN
PQNXE9910C,SCGN54,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,30 SCGN54,CubicleOUT
PQNXE9910C,SCGN54,Urination,NA,Toilet surface,Right,Gender neutral,Male,30 SCGN54,Cubicle
PQNXE9910C,SCGN54,Urination,NA,Clothing,Both,Gender neutral,Male,30 SCGN54,Personal
PQNXE9910C,SCGN54,Urination,NA,Skin,Both,Gender neutral,Male,30 SCGN54,Personal
PQNXE9910C,SCGN54,Urination,NA,Clothing,Both,Gender neutral,Male,30 SCGN54,Personal
PQNXE9910C,SCGN54,Urination,NA,Flush button,Right,Gender neutral,Male,30 SCGN54,Cubicle
PQNXE9910C,SCGN54,Urination,NA,Soap dispenser,Right,Gender neutral,Male,30 SCGN54,Hygiene
PQNXE9910C,SCGN54,Urination,NA,Tap,Left,Gender neutral,Male,30 SCGN54,Hygiene
PQNXE9910C,SCGN54,Urination,NA,Tap,Right,Gender neutral,Male,30 SCGN54,Hygiene
PQNXE9910C,SCGN54,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,30 SCGN54,CubicleOUT
PQNXE9910C,SCGN54,Urination,NA,Door handle inside,Right,Gender neutral,Male,30 SCGN54,Exit
PQNXE9910C,SCGN54,Urination,NA,Door handle inside,Left,Gender neutral,Male,30 SCGN54,Exit
DOSRQ4394R,SCGN54,Defecation,NA,Door handle outside,Left,Gender neutral,Male,31 SCGN54,Entry
DOSRQ4394R,SCGN54,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Male,31 SCGN54,CubicleIN
DOSRQ4394R,SCGN54,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Male,31 SCGN54,CubicleOUT
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Right,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Both,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Both,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Both,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Both,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Left,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Both,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Both,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Flush button,Right,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Soap dispenser,Right,Gender neutral,Male,31 SCGN54,Hygiene
DOSRQ4394R,SCGN54,Defecation,NA,Tap,Left,Gender neutral,Male,31 SCGN54,Hygiene
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Right,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Left,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Left,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Male,31 SCGN54,CubicleOUT
DOSRQ4394R,SCGN54,Defecation,NA,Door handle inside,Left,Gender neutral,Male,31 SCGN54,Exit
WWKSI8921X,CEM004,Urination,NA,Door handle outside,Left,Men,Male,13 CEM004,Entry
WWKSI8921X,CEM004,Urination,NA,Clothing,Both,Men,Male,13 CEM004,Personal
WWKSI8921X,CEM004,Urination,NA,Skin,Both,Men,Male,13 CEM004,Personal
WWKSI8921X,CEM004,Urination,NA,Clothing,Both,Men,Male,13 CEM004,Personal
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Soap dispenser,Left,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Door handle inside,Left,Men,Male,13 CEM004,Exit
AQGEC3083D,CEM004,Defecation,NA,Door handle outside,Right,Men,Male,14 CEM004,Entry
AQGEC3083D,CEM004,Defecation,NA,Cubicle door handle outside,Right,Men,Male,14 CEM004,CubicleIN
AQGEC3083D,CEM004,Defecation,NA,Cubicle door handle inside,Right,Men,Male,14 CEM004,CubicleOUT
AQGEC3083D,CEM004,Defecation,NA,Toilet surface,Left,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Phone,Left,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Phone,Both,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Face,Left,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Phone,Left,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Clothing,Both,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Toilet paper,Both,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Toilet surface,Right,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Flush button,Right,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Cubicle door handle inside,Right,Men,Male,14 CEM004,CubicleOUT
AQGEC3083D,CEM004,Defecation,NA,Tap,Right,Men,Male,14 CEM004,Hygiene
AQGEC3083D,CEM004,Defecation,NA,Soap dispenser,Right,Men,Male,14 CEM004,Hygiene
AQGEC3083D,CEM004,Defecation,NA,Door handle inside,Left,Men,Male,14 CEM004,Exit
YFCSC9838V,CEM012,Urination,NA,Door handle outside,Both,Men,Male,3 CEM012,Entry
YFCSC9838V,CEM012,Urination,NA,Clothing,Both,Men,Male,3 CEM012,Personal
YFCSC9838V,CEM012,Urination,NA,Skin,Both,Men,Male,3 CEM012,Personal
YFCSC9838V,CEM012,Urination,NA,Clothing,Both,Men,Male,3 CEM012,Personal
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Soap dispenser,NA,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Door handle inside,Left,Men,Male,3 CEM012,Exit
YLJIF8792Z,CEM012,Defecation,NA,Door handle outside,Right,Men,Male,4 CEM012,Entry
