ExperimentID,ParticipantID,Activity,Activity_Sub_Type,Surface,Hand,Toilet_type,Sex,ID,SurfaceCategories
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
CMXRD5829M,SCGN53,MHM,Menstrual cup,Exit,NA,Gender neutral,Female,48 SCGN53,Door
PQNXE9910C,SCGN54,Urination,NA,Door handle outside,Left,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Male,30 SCGN54,Cubicle
PQNXE9910C,SCGN54,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,30 SCGN54,Cubicle
PQNXE9910C,SCGN54,Urination,NA,Toilet surface,Right,Gender neutral,Male,30 SCGN54,Cubicle
PQNXE9910C,SCGN54,Urination,NA,Clothing,Both,Gender neutral,Male,30 SCGN54,Personal
PQNXE9910C,SCGN54,Urination,NA,Skin,Both,Gender neutral,Male,30 SCGN54,Personal
PQNXE9910C,SCGN54,Urination,NA,Clothing,Both,Gender neutral,Male,30 SCGN54,Personal
PQNXE9910C,SCGN54,Urination,NA,Flush button,Right,Gender neutral,Male,30 SCGN54,Cubicle
PQNXE9910C,SCGN54,Urination,NA,Soap dispenser,Right,Gender neutral,Male,30 SCGN54,Hygiene
PQNXE9910C,SCGN54,Urination,NA,Tap,Left,Gender neutral,Male,30 SCGN54,Hygiene
PQNXE9910C,SCGN54,Urination,NA,Tap,Right,Gender neutral,Male,30 SCGN54,Hygiene
PQNXE9910C,SCGN54,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,30 SCGN54,Cubicle
PQNXE9910C,SCGN54,Urination,NA,Door handle inside,Right,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Door handle inside,Left,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
PQNXE9910C,SCGN54,Urination,NA,Exit,NA,Gender neutral,Male,30 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Door handle outside,Left,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Right,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Both,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Both,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Both,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Both,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Left,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Both,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Both,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Flush button,Right,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Soap dispenser,Right,Gender neutral,Male,31 SCGN54,Hygiene
DOSRQ4394R,SCGN54,Defecation,NA,Tap,Left,Gender neutral,Male,31 SCGN54,Hygiene
DOSRQ4394R,SCGN54,Defecation,NA,Toilet paper,Right,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Right,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Phone,Left,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Clothing,Left,Gender neutral,Male,31 SCGN54,Personal
DOSRQ4394R,SCGN54,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Male,31 SCGN54,Cubicle
DOSRQ4394R,SCGN54,Defecation,NA,Door handle inside,Left,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
DOSRQ4394R,SCGN54,Defecation,NA,Exit,NA,Gender neutral,Male,31 SCGN54,Door
WWKSI8921X,CEM004,Urination,NA,Outside door handle,Left,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Clothing,Both,Men,Male,13 CEM004,Personal
WWKSI8921X,CEM004,Urination,NA,Skin,Both,Men,Male,13 CEM004,Personal
WWKSI8921X,CEM004,Urination,NA,Clothing,Both,Men,Male,13 CEM004,Personal
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Soap dispenser,Left,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Tap,Right,Men,Male,13 CEM004,Hygiene
WWKSI8921X,CEM004,Urination,NA,Inside door handle,Left,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
WWKSI8921X,CEM004,Urination,NA,Exit,NA,Men,Male,13 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Outside door handle,Right,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Cubicle door handle outside,Right,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Cubicle door handle inside,Right,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Toilet surface,Left,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Phone,Left,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Phone,Both,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Face,Left,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Phone,Left,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Clothing,Both,Men,Male,14 CEM004,Personal
AQGEC3083D,CEM004,Defecation,NA,Toilet paper,Both,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Toilet surface,Right,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Flush button,Right,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Cubicle door handle inside,Right,Men,Male,14 CEM004,Cubicle
AQGEC3083D,CEM004,Defecation,NA,Tap,Right,Men,Male,14 CEM004,Hygiene
AQGEC3083D,CEM004,Defecation,NA,Soap dispenser,Right,Men,Male,14 CEM004,Hygiene
AQGEC3083D,CEM004,Defecation,NA,Inside door handle,Left,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
AQGEC3083D,CEM004,Defecation,NA,Exit,NA,Men,Male,14 CEM004,Door
YFCSC9838V,CEM012,Urination,NA,Outside door handle,Both,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Clothing,Both,Men,Male,3 CEM012,Personal
YFCSC9838V,CEM012,Urination,NA,Skin,Both,Men,Male,3 CEM012,Personal
YFCSC9838V,CEM012,Urination,NA,Clothing,Both,Men,Male,3 CEM012,Personal
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Soap dispenser,NA,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Tap,Left,Men,Male,3 CEM012,Hygiene
YFCSC9838V,CEM012,Urination,NA,Inside door handle,Left,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
YFCSC9838V,CEM012,Urination,NA,Exit ,NA,Men,Male,3 CEM012,Door
